nome_completo,idade,data,frequencia,cardio_minutos,cardio_distancia,cardio_velocidade,cardio_rpm,musculacao_peso,musculacao_repeticoes,musculacao_series
Kimberly Navarro,21,2024-08-15,5,30,8.64,10.02,72.09,88,14,4
Kimberly Navarro,21,2024-08-15,5,25,2.87,12.58,91.9,38,12,3
Kimberly Navarro,21,2024-08-15,5,39,2.05,9.35,79.67,32,9,5
Kimberly Navarro,21,2024-08-16,5,46,7.24,13.86,66.83,67,10,3
Kimberly Navarro,21,2024-08-13,5,51,3.46,15.59,78.03,47,10,3
Kimberly Navarro,21,2024-08-12,5,31,8.47,9.54,99.32,72,15,2
Kimberly Navarro,21,2024-08-13,5,25,4.35,11.02,71.07,63,8,3
Kimberly Navarro,21,2024-08-15,5,51,7.38,8.81,62.44,20,8,2
Kimberly Navarro,21,2024-08-13,5,53,8.33,11.01,80.8,54,15,5
Kimberly Navarro,21,2024-08-14,5,58,5.44,10.97,95.61,60,11,4
Kimberly Navarro,21,2024-08-15,5,44,6.89,15.8,94.92,32,8,5
Kimberly Navarro,21,2024-08-15,5,28,2.21,8.98,81.23,51,13,5
Lydia Dyer,57,2024-08-16,5,46,7.28,8.03,85.52,61,8,4
Lydia Dyer,57,2024-08-12,5,40,7.42,9.87,79.38,98,9,4
Lydia Dyer,57,2024-08-15,5,50,9.89,14.86,96.21,69,12,3
Lydia Dyer,57,2024-08-13,5,53,9.01,14.28,88.67,24,10,5
Lydia Dyer,57,2024-08-12,5,39,8.66,15.97,99.49,79,10,5
Lydia Dyer,57,2024-08-12,5,50,7.3,9.93,68.47,31,9,5
Lydia Dyer,57,2024-08-12,5,30,9.43,10.61,75.34,55,11,4
Lydia Dyer,57,2024-08-15,5,27,7.32,15.38,85.34,82,9,4
Lydia Dyer,57,2024-08-13,5,56,8.13,12.81,85.76,68,14,5
Lydia Dyer,57,2024-08-13,5,34,4.07,10.33,64.46,63,11,2
Lydia Dyer,57,2024-08-16,5,43,3.02,10.51,75.21,20,12,2
Lydia Dyer,57,2024-08-16,5,54,3.52,11.11,76.95,66,10,3
Lydia Dyer,57,2024-08-12,5,45,2.07,14.82,72.64,57,11,5
Lydia Dyer,57,2024-08-15,5,29,6.81,9.17,86.61,24,13,4
Lydia Dyer,57,2024-08-16,5,27,4.19,14.78,82.96,100,11,5
Richard Love,36,2024-08-12,5,41,3.22,13.73,93.92,48,8,3
Richard Love,36,2024-08-15,5,45,4.39,14.52,96.5,40,8,5
Richard Love,36,2024-08-14,5,47,7.42,15.92,90.31,70,9,4
Richard Love,36,2024-08-14,5,32,7.61,12.38,63.89,61,8,4
Richard Love,36,2024-08-15,5,30,6.62,11.54,79.3,38,11,3
Richard Love,36,2024-08-13,5,20,4.9,14.85,64.08,38,14,5
Richard Love,36,2024-08-13,5,23,2.77,15.79,67.19,26,9,4
Richard Love,36,2024-08-16,5,47,9.76,13.02,76.16,24,9,3
Richard Love,36,2024-08-15,5,51,4.42,12.77,66.9,68,9,5
Richard Love,36,2024-08-15,5,37,7.06,11.56,60.46,34,9,2
Richard Love,36,2024-08-15,5,52,3.8,12.69,99.49,81,12,2
Richard Love,36,2024-08-16,5,31,5.07,16.0,88.11,58,10,2
Richard Love,36,2024-08-14,5,24,7.71,14.9,81.5,71,8,5
Richard Love,36,2024-08-16,5,54,8.27,12.24,62.56,94,9,3
Richard Love,36,2024-08-12,5,31,8.9,13.56,60.21,77,13,2
Robert Chen,20,2024-08-16,3,33,7.22,8.7,70.27,24,9,2
Robert Chen,20,2024-08-16,3,39,4.91,12.36,76.92,20,11,4
Robert Chen,20,2024-08-12,3,53,9.24,10.35,81.36,37,15,4
Robert Chen,20,2024-08-16,3,42,6.85,12.08,87.52,25,11,2
Robert Chen,20,2024-08-13,3,29,4.4,14.66,98.3,97,11,4
Robert Chen,20,2024-08-14,3,28,7.83,11.38,81.99,53,14,3
Robert Chen,20,2024-08-15,3,49,2.67,10.03,77.01,38,11,2
Robert Chen,20,2024-08-14,3,60,7.57,9.54,74.89,85,10,5
Robert Chen,20,2024-08-13,3,40,9.94,11.47,61.04,97,11,2
Douglas Beltran,35,2024-08-16,2,27,7.47,11.25,73.17,31,13,4
Douglas Beltran,35,2024-08-14,2,29,8.95,9.81,60.39,68,11,5
Douglas Beltran,35,2024-08-12,2,27,3.41,13.83,72.26,82,9,4
Douglas Beltran,35,2024-08-16,2,38,6.41,12.86,95.86,41,13,5
Douglas Beltran,35,2024-08-13,2,42,8.45,13.42,91.55,90,14,5
Douglas Beltran,35,2024-08-16,2,28,4.07,13.49,88.53,36,10,5
Andrew Shaw,54,2024-08-12,4,60,9.8,13.66,69.96,97,14,5
Andrew Shaw,54,2024-08-13,4,48,9.89,14.39,80.09,55,14,3
Andrew Shaw,54,2024-08-14,4,60,8.86,15.58,76.26,60,9,2
Andrew Shaw,54,2024-08-12,4,35,9.56,9.32,62.3,56,15,2
Andrew Shaw,54,2024-08-15,4,52,9.46,9.09,79.91,88,9,5
Andrew Shaw,54,2024-08-12,4,59,3.52,14.65,60.29,74,13,3
Andrew Shaw,54,2024-08-16,4,58,2.34,11.59,66.74,87,11,3
Andrew Shaw,54,2024-08-12,4,43,8.72,12.11,98.1,74,15,5
Andrew Shaw,54,2024-08-13,4,43,9.76,10.7,87.16,89,9,4
Andrew Shaw,54,2024-08-14,4,50,4.35,9.7,89.52,92,14,3
Andrew Shaw,54,2024-08-14,4,52,8.61,8.28,78.52,99,15,2
Andrew Shaw,54,2024-08-14,4,20,6.92,10.63,74.16,20,13,3
Donald Merritt,43,2024-08-12,4,26,5.45,9.58,81.16,39,14,2
Donald Merritt,43,2024-08-15,4,20,3.25,13.25,69.04,70,13,4
Donald Merritt,43,2024-08-14,4,47,9.14,12.29,70.78,76,15,3
Donald Merritt,43,2024-08-13,4,42,7.98,8.05,95.34,45,9,3
Donald Merritt,43,2024-08-14,4,22,3.07,11.37,73.25,24,10,3
Donald Merritt,43,2024-08-15,4,37,2.95,11.91,79.82,36,13,5
Donald Merritt,43,2024-08-16,4,44,3.05,15.66,91.71,36,10,4
Donald Merritt,43,2024-08-16,4,20,8.14,9.89,87.13,63,14,2
Donald Merritt,43,2024-08-15,4,50,4.32,11.89,90.44,51,10,3
Donald Merritt,43,2024-08-13,4,37,8.13,14.91,99.77,51,14,3
Donald Merritt,43,2024-08-15,4,26,7.61,12.02,67.25,95,10,3
Donald Merritt,43,2024-08-12,4,28,5.21,10.19,67.69,38,14,2
Paul Mendoza,57,2024-08-12,3,23,5.04,12.2,88.01,49,11,4
Paul Mendoza,57,2024-08-15,3,50,2.49,11.42,62.07,34,12,4
Paul Mendoza,57,2024-08-14,3,42,7.69,9.98,95.8,43,8,2
Paul Mendoza,57,2024-08-12,3,40,3.7,11.78,96.34,32,14,3
Paul Mendoza,57,2024-08-14,3,51,4.91,10.43,63.88,21,10,4
Paul Mendoza,57,2024-08-14,3,43,7.94,12.71,84.19,50,12,3
Paul Mendoza,57,2024-08-16,3,44,2.7,8.85,85.18,97,9,2
Paul Mendoza,57,2024-08-16,3,32,3.54,11.57,63.95,89,13,4
Paul Mendoza,57,2024-08-15,3,32,6.27,9.23,65.11,73,12,4
Justin Fischer,41,2024-08-12,5,47,2.54,11.35,97.25,84,8,3
Justin Fischer,41,2024-08-16,5,37,7.57,9.03,61.82,92,8,3
Justin Fischer,41,2024-08-15,5,51,7.48,14.96,98.86,41,15,5
Justin Fischer,41,2024-08-16,5,44,5.21,10.17,67.36,40,11,2
Justin Fischer,41,2024-08-16,5,49,6.03,13.76,70.35,48,12,4
Justin Fischer,41,2024-08-16,5,27,3.37,8.36,69.53,25,10,4
Justin Fischer,41,2024-08-13,5,37,8.99,8.41,99.2,46,9,2
Justin Fischer,41,2024-08-14,5,60,6.84,10.95,63.33,90,12,3
Justin Fischer,41,2024-08-15,5,59,4.36,15.88,85.04,21,13,3
Justin Fischer,41,2024-08-14,5,31,4.05,8.13,86.29,94,9,5
Justin Fischer,41,2024-08-14,5,60,7.07,12.41,92.67,48,13,4
Justin Fischer,41,2024-08-13,5,57,7.04,14.87,75.82,77,11,5
Justin Fischer,41,2024-08-14,5,29,9.22,8.75,67.26,43,10,3
Justin Fischer,41,2024-08-16,5,51,9.55,9.44,71.28,59,10,3
Justin Fischer,41,2024-08-15,5,58,3.5,9.15,77.06,78,14,2
Kevin Simmons,51,2024-08-12,3,58,2.8,11.07,64.4,21,8,3
Kevin Simmons,51,2024-08-13,3,25,4.14,15.51,83.99,21,9,4
Kevin Simmons,51,2024-08-12,3,32,3.11,14.08,95.7,40,12,4
Kevin Simmons,51,2024-08-15,3,29,3.95,12.35,70.7,89,9,2
Kevin Simmons,51,2024-08-12,3,26,6.36,8.82,95.46,73,10,2
Kevin Simmons,51,2024-08-13,3,21,3.81,11.08,74.13,56,11,5
Kevin Simmons,51,2024-08-12,3,51,3.36,8.88,64.07,56,13,2
Kevin Simmons,51,2024-08-16,3,41,2.95,15.39,96.79,25,10,3
Kevin Simmons,51,2024-08-15,3,53,4.68,9.45,77.01,58,12,4
Jennifer Wu,24,2024-08-15,4,43,9.46,14.49,88.45,29,8,3
Jennifer Wu,24,2024-08-13,4,40,3.18,11.57,91.87,81,9,2
Jennifer Wu,24,2024-08-16,4,47,9.68,10.23,63.62,36,10,5
Jennifer Wu,24,2024-08-14,4,40,5.95,11.85,98.91,97,13,3
Jennifer Wu,24,2024-08-13,4,44,5.35,11.98,81.35,88,11,5
Jennifer Wu,24,2024-08-12,4,57,7.72,12.22,91.06,48,9,3
Jennifer Wu,24,2024-08-14,4,20,3.63,14.8,74.5,80,10,2
Jennifer Wu,24,2024-08-12,4,42,4.89,14.79,91.15,37,12,5
Jennifer Wu,24,2024-08-13,4,55,9.77,15.3,69.7,48,8,3
Jennifer Wu,24,2024-08-12,4,29,5.02,8.21,98.6,67,8,2
Jennifer Wu,24,2024-08-16,4,24,5.81,12.75,66.33,38,13,3
Jennifer Wu,24,2024-08-12,4,35,2.62,12.55,92.55,39,10,5
Kayla Fernandez,26,2024-08-15,4,46,7.78,11.55,85.79,21,12,2
Kayla Fernandez,26,2024-08-13,4,23,9.05,8.26,90.05,84,10,2
Kayla Fernandez,26,2024-08-15,4,47,7.44,15.01,82.17,53,12,3
Kayla Fernandez,26,2024-08-15,4,30,4.17,8.74,75.1,36,11,5
Kayla Fernandez,26,2024-08-16,4,23,3.75,9.47,89.84,91,9,5
Kayla Fernandez,26,2024-08-15,4,40,7.22,11.24,75.22,26,13,5
Kayla Fernandez,26,2024-08-13,4,37,2.87,8.62,84.13,62,8,3
Kayla Fernandez,26,2024-08-14,4,30,6.33,8.52,83.88,59,11,3
Kayla Fernandez,26,2024-08-12,4,35,4.15,15.81,82.59,92,15,2
Kayla Fernandez,26,2024-08-12,4,40,2.75,10.47,99.22,56,14,3
Kayla Fernandez,26,2024-08-14,4,45,7.81,15.79,88.11,32,13,5
Kayla Fernandez,26,2024-08-16,4,26,6.02,14.2,60.95,68,15,2
Logan Bowers,36,2024-08-13,3,49,2.63,13.01,98.11,49,11,3
Logan Bowers,36,2024-08-13,3,52,6.13,13.83,86.06,63,15,3
Logan Bowers,36,2024-08-14,3,38,4.88,14.85,77.24,69,11,3
Logan Bowers,36,2024-08-16,3,58,2.6,9.22,85.11,83,9,2
Logan Bowers,36,2024-08-13,3,39,6.38,15.75,91.26,31,15,2
Logan Bowers,36,2024-08-15,3,40,3.36,10.36,62.73,93,13,4
Logan Bowers,36,2024-08-12,3,24,3.43,14.18,70.32,80,12,5
Logan Bowers,36,2024-08-13,3,27,9.77,11.91,74.54,56,14,5
Logan Bowers,36,2024-08-16,3,28,5.53,12.1,84.99,60,13,2
William Cummings,44,2024-08-14,5,22,6.96,13.15,89.64,51,8,3
William Cummings,44,2024-08-12,5,38,5.01,12.56,94.15,48,14,5
William Cummings,44,2024-08-12,5,42,5.73,13.14,96.01,79,9,2
William Cummings,44,2024-08-13,5,26,9.34,15.38,90.73,45,14,4
William Cummings,44,2024-08-12,5,40,4.74,12.83,68.51,80,9,4
William Cummings,44,2024-08-15,5,22,6.36,15.59,65.82,47,13,2
William Cummings,44,2024-08-16,5,44,2.5,14.47,91.58,80,11,2
William Cummings,44,2024-08-13,5,21,9.62,13.47,70.79,42,9,3
William Cummings,44,2024-08-12,5,37,5.24,10.39,88.49,73,11,4
William Cummings,44,2024-08-13,5,23,2.74,15.21,73.68,58,10,3
William Cummings,44,2024-08-14,5,46,5.85,12.28,91.35,75,13,5
William Cummings,44,2024-08-12,5,55,8.26,12.78,63.11,94,10,4
William Cummings,44,2024-08-14,5,20,3.2,11.67,65.9,60,9,5
William Cummings,44,2024-08-14,5,53,7.78,15.91,97.73,36,15,2
William Cummings,44,2024-08-12,5,33,7.97,9.5,87.86,41,14,3
Mr. Kyle Sharp,40,2024-08-13,3,56,9.64,10.96,74.55,58,12,2
Mr. Kyle Sharp,40,2024-08-15,3,49,5.31,10.81,93.13,74,13,2
Mr. Kyle Sharp,40,2024-08-13,3,49,5.43,9.42,83.8,89,14,5
Mr. Kyle Sharp,40,2024-08-14,3,47,7.07,13.62,97.52,32,9,2
Mr. Kyle Sharp,40,2024-08-12,3,21,6.93,11.29,79.86,99,9,5
Mr. Kyle Sharp,40,2024-08-16,3,57,8.45,13.34,94.07,47,11,5
Mr. Kyle Sharp,40,2024-08-16,3,44,2.92,14.85,98.02,64,15,5
Mr. Kyle Sharp,40,2024-08-15,3,20,9.52,14.26,80.3,54,12,4
Mr. Kyle Sharp,40,2024-08-15,3,35,2.03,15.27,61.31,23,10,4
Jonathan Lopez,51,2024-08-14,4,30,9.67,15.94,69.67,70,11,5
Jonathan Lopez,51,2024-08-12,4,56,5.43,15.52,75.62,42,14,4
Jonathan Lopez,51,2024-08-16,4,30,5.5,8.8,92.05,84,9,5
Jonathan Lopez,51,2024-08-14,4,55,3.27,10.58,63.73,23,14,2
Jonathan Lopez,51,2024-08-16,4,29,2.22,13.66,96.82,30,14,2
Jonathan Lopez,51,2024-08-13,4,49,7.08,14.22,67.46,48,12,3
Jonathan Lopez,51,2024-08-16,4,35,7.81,14.46,75.12,53,8,4
Jonathan Lopez,51,2024-08-12,4,29,7.02,13.11,83.17,33,9,5
Jonathan Lopez,51,2024-08-16,4,27,2.86,10.26,95.78,31,9,5
Jonathan Lopez,51,2024-08-14,4,33,5.13,11.93,60.88,29,15,2
Jonathan Lopez,51,2024-08-13,4,46,5.0,10.51,96.33,40,10,4
Jonathan Lopez,51,2024-08-12,4,31,7.28,13.05,94.19,35,13,4
Collin Howard,48,2024-08-13,2,53,7.93,15.41,67.71,23,8,3
Collin Howard,48,2024-08-13,2,43,2.92,9.74,73.1,48,9,3
Collin Howard,48,2024-08-14,2,37,5.85,15.63,73.94,90,12,5
Collin Howard,48,2024-08-15,2,47,6.1,11.2,67.72,42,11,4
Collin Howard,48,2024-08-15,2,26,6.67,14.13,72.46,46,15,5
Collin Howard,48,2024-08-15,2,47,6.77,10.17,72.75,33,14,5
Anna Boyd,30,2024-08-14,4,60,8.55,11.6,95.58,85,12,5
Anna Boyd,30,2024-08-14,4,58,8.61,13.16,98.61,65,14,2
Anna Boyd,30,2024-08-12,4,31,8.47,11.44,67.44,51,9,3
Anna Boyd,30,2024-08-14,4,43,3.16,10.52,60.39,21,13,3
Anna Boyd,30,2024-08-15,4,56,8.36,15.19,82.47,69,12,3
Anna Boyd,30,2024-08-16,4,33,2.82,10.22,84.32,29,14,5
Anna Boyd,30,2024-08-14,4,40,3.59,8.4,79.76,25,12,5
Anna Boyd,30,2024-08-12,4,27,5.62,12.81,83.65,50,8,4
Anna Boyd,30,2024-08-12,4,56,9.9,15.29,71.37,71,8,2
Anna Boyd,30,2024-08-14,4,21,2.56,8.76,92.1,58,12,4
Anna Boyd,30,2024-08-14,4,45,2.64,14.2,79.75,26,14,4
Anna Boyd,30,2024-08-15,4,51,8.79,15.74,64.86,67,9,2
Stephanie King,32,2024-08-12,2,28,2.84,10.58,87.5,75,11,3
Stephanie King,32,2024-08-12,2,32,7.79,14.5,92.65,88,8,2
Stephanie King,32,2024-08-14,2,22,2.89,15.58,63.0,62,14,4
Stephanie King,32,2024-08-13,2,28,6.67,8.96,72.77,38,14,5
Stephanie King,32,2024-08-12,2,53,6.22,12.62,86.45,55,13,5
Stephanie King,32,2024-08-13,2,25,4.11,10.37,63.31,91,11,3
Laura Hooper,22,2024-08-15,2,23,3.7,13.36,78.73,69,11,5
Laura Hooper,22,2024-08-12,2,41,3.67,12.72,81.11,60,12,5
Laura Hooper,22,2024-08-13,2,52,2.85,9.04,96.67,69,15,3
Laura Hooper,22,2024-08-15,2,32,2.55,11.38,87.45,93,9,3
Laura Hooper,22,2024-08-15,2,26,7.96,9.92,95.76,43,12,2
Laura Hooper,22,2024-08-15,2,53,5.62,10.12,97.08,30,13,5
Anthony Nichols,31,2024-08-15,3,52,5.45,10.67,77.65,67,9,2
Anthony Nichols,31,2024-08-15,3,47,3.55,9.52,67.07,55,15,5
Anthony Nichols,31,2024-08-12,3,23,7.17,15.67,68.78,26,8,4
Anthony Nichols,31,2024-08-13,3,24,6.26,10.2,95.3,71,14,5
Anthony Nichols,31,2024-08-12,3,34,7.87,15.04,70.73,46,10,3
Anthony Nichols,31,2024-08-14,3,60,4.3,12.77,89.36,32,10,5
Anthony Nichols,31,2024-08-14,3,35,3.36,13.45,66.67,62,15,3
Anthony Nichols,31,2024-08-12,3,50,5.42,8.17,98.97,29,10,2
Anthony Nichols,31,2024-08-16,3,42,9.76,12.67,79.53,51,15,2
Karl Russell,20,2024-08-16,2,38,8.68,12.2,66.69,38,9,2
Karl Russell,20,2024-08-14,2,41,5.62,13.88,99.59,52,15,4
Karl Russell,20,2024-08-14,2,49,2.11,10.82,88.41,86,15,2
Karl Russell,20,2024-08-14,2,53,7.83,8.17,99.15,48,10,4
Karl Russell,20,2024-08-15,2,21,3.95,13.93,98.93,66,11,2
Karl Russell,20,2024-08-13,2,44,7.11,15.72,95.09,89,15,3
Miss Stephanie Taylor,34,2024-08-14,4,45,6.71,15.56,71.05,44,8,4
Miss Stephanie Taylor,34,2024-08-16,4,27,5.47,11.64,98.73,64,12,2
Miss Stephanie Taylor,34,2024-08-12,4,51,9.42,9.18,87.24,86,12,3
Miss Stephanie Taylor,34,2024-08-14,4,51,4.31,14.4,60.62,25,11,4
Miss Stephanie Taylor,34,2024-08-16,4,27,2.43,10.45,77.21,20,8,4
Miss Stephanie Taylor,34,2024-08-13,4,42,9.03,14.28,80.08,91,10,2
Miss Stephanie Taylor,34,2024-08-14,4,29,9.97,9.57,83.41,30,12,3
Miss Stephanie Taylor,34,2024-08-12,4,50,9.46,9.99,87.14,69,14,5
Miss Stephanie Taylor,34,2024-08-12,4,36,9.36,12.78,66.93,75,13,3
Miss Stephanie Taylor,34,2024-08-13,4,36,3.09,12.43,72.04,30,12,5
Miss Stephanie Taylor,34,2024-08-16,4,31,5.01,15.01,77.48,37,15,4
Miss Stephanie Taylor,34,2024-08-16,4,42,5.75,11.42,76.82,72,15,2
Anthony Williams,53,2024-08-15,2,25,8.05,12.92,72.1,51,13,3
Anthony Williams,53,2024-08-16,2,54,9.2,15.02,62.14,70,10,5
Anthony Williams,53,2024-08-12,2,49,8.46,15.0,78.41,26,9,2
Anthony Williams,53,2024-08-14,2,26,4.67,8.78,71.62,81,13,2
Anthony Williams,53,2024-08-12,2,57,7.4,13.91,62.12,46,10,5
Anthony Williams,53,2024-08-13,2,34,9.16,13.12,66.19,100,12,2
Michele Powell,49,2024-08-12,3,24,2.0,12.83,64.84,32,11,3
Michele Powell,49,2024-08-12,3,50,2.2,12.05,75.63,35,12,5
Michele Powell,49,2024-08-15,3,31,8.56,14.73,81.87,98,15,2
Michele Powell,49,2024-08-15,3,29,7.09,9.48,92.74,50,10,3
Michele Powell,49,2024-08-15,3,50,4.32,13.34,98.36,83,13,4
Michele Powell,49,2024-08-15,3,44,7.58,8.86,76.68,74,10,2
Michele Powell,49,2024-08-14,3,49,2.96,11.12,83.22,24,15,2
Michele Powell,49,2024-08-14,3,28,5.74,13.78,71.08,40,13,3
Michele Powell,49,2024-08-14,3,53,5.12,8.5,86.24,65,13,5
Rebecca Spears,26,2024-08-14,4,45,2.55,14.71,79.35,80,10,4
Rebecca Spears,26,2024-08-13,4,40,6.71,12.65,83.38,71,9,2
Rebecca Spears,26,2024-08-12,4,30,3.85,13.32,79.98,80,13,3
Rebecca Spears,26,2024-08-13,4,26,9.2,9.39,95.7,73,9,2
Rebecca Spears,26,2024-08-16,4,36,2.92,14.77,62.92,67,8,3
Rebecca Spears,26,2024-08-14,4,26,7.59,11.02,99.55,93,11,3
Rebecca Spears,26,2024-08-14,4,51,5.5,10.29,68.05,40,14,3
Rebecca Spears,26,2024-08-12,4,57,2.19,15.68,63.85,24,10,2
Rebecca Spears,26,2024-08-14,4,46,6.55,14.92,73.63,87,15,3
Rebecca Spears,26,2024-08-13,4,56,8.62,12.01,74.26,91,10,2
Rebecca Spears,26,2024-08-15,4,47,7.0,14.99,82.77,36,12,2
Rebecca Spears,26,2024-08-12,4,51,3.84,12.81,73.24,48,12,4
Joseph Guzman,42,2024-08-12,4,30,9.74,8.6,83.01,86,12,5
Joseph Guzman,42,2024-08-16,4,23,6.37,15.13,83.31,53,8,2
Joseph Guzman,42,2024-08-14,4,46,4.09,10.68,90.59,37,11,4
Joseph Guzman,42,2024-08-12,4,35,5.95,14.45,82.55,98,8,4
Joseph Guzman,42,2024-08-12,4,46,6.79,12.9,63.22,90,15,3
Joseph Guzman,42,2024-08-14,4,22,2.83,11.97,69.01,64,14,5
Joseph Guzman,42,2024-08-14,4,34,2.17,8.44,90.94,45,14,2
Joseph Guzman,42,2024-08-16,4,50,2.42,14.13,87.82,75,14,3
Joseph Guzman,42,2024-08-12,4,48,2.94,12.93,96.14,65,11,4
Joseph Guzman,42,2024-08-15,4,23,3.91,8.74,60.4,72,8,2
Joseph Guzman,42,2024-08-13,4,23,2.61,9.01,67.22,25,13,4
Joseph Guzman,42,2024-08-16,4,35,9.98,9.04,75.91,35,9,2
Phillip Perez,34,2024-08-15,3,42,9.18,14.87,77.74,58,13,4
Phillip Perez,34,2024-08-13,3,53,9.14,10.55,81.66,33,8,4
Phillip Perez,34,2024-08-15,3,59,5.89,8.63,96.48,86,11,4
Phillip Perez,34,2024-08-16,3,33,2.98,13.8,91.52,24,11,5
Phillip Perez,34,2024-08-15,3,27,2.17,14.69,70.81,95,14,4
Phillip Perez,34,2024-08-12,3,23,4.23,12.88,79.81,68,14,5
Phillip Perez,34,2024-08-12,3,34,3.65,9.48,77.24,26,12,2
Phillip Perez,34,2024-08-16,3,42,9.5,15.28,90.18,63,12,3
Phillip Perez,34,2024-08-12,3,41,7.81,12.97,94.63,27,9,5
Manuel Sanchez,36,2024-08-15,5,56,7.75,14.15,70.4,68,15,3
Manuel Sanchez,36,2024-08-13,5,20,4.25,13.46,70.98,51,12,4
Manuel Sanchez,36,2024-08-16,5,45,2.31,10.19,70.75,52,8,2
Manuel Sanchez,36,2024-08-14,5,56,7.29,14.69,93.9,76,15,2
Manuel Sanchez,36,2024-08-15,5,20,5.73,15.73,79.21,91,11,5
Manuel Sanchez,36,2024-08-12,5,57,9.51,10.21,84.41,60,9,5
Manuel Sanchez,36,2024-08-13,5,36,8.13,10.21,94.76,36,11,3
Manuel Sanchez,36,2024-08-13,5,59,7.25,9.86,86.18,43,15,4
Manuel Sanchez,36,2024-08-12,5,55,7.74,8.49,88.58,53,12,2
Manuel Sanchez,36,2024-08-14,5,54,7.75,12.8,73.99,29,15,2
Manuel Sanchez,36,2024-08-16,5,24,3.9,10.61,74.85,73,9,5
Manuel Sanchez,36,2024-08-14,5,29,2.2,12.86,74.41,72,13,5
Manuel Sanchez,36,2024-08-14,5,59,2.25,10.95,71.63,39,8,2
Manuel Sanchez,36,2024-08-16,5,33,8.46,12.09,91.23,85,13,3
Manuel Sanchez,36,2024-08-15,5,57,2.26,13.81,75.24,30,9,3
Hector Ferguson,54,2024-08-16,5,27,8.78,12.22,62.06,80,15,4
Hector Ferguson,54,2024-08-14,5,32,8.69,10.34,69.76,51,13,3
Hector Ferguson,54,2024-08-15,5,40,7.99,8.92,69.64,72,13,2
Hector Ferguson,54,2024-08-14,5,55,6.05,15.32,86.13,97,11,5
Hector Ferguson,54,2024-08-15,5,34,6.55,14.61,65.01,88,11,5
Hector Ferguson,54,2024-08-16,5,28,6.84,14.37,73.66,35,9,5
Hector Ferguson,54,2024-08-15,5,52,9.87,12.61,85.31,45,10,5
Hector Ferguson,54,2024-08-12,5,30,2.97,10.11,82.18,80,9,3
Hector Ferguson,54,2024-08-12,5,47,2.19,9.34,62.92,85,14,5
Hector Ferguson,54,2024-08-14,5,28,5.22,12.46,88.48,35,13,4
Hector Ferguson,54,2024-08-16,5,58,6.93,15.95,61.81,65,15,5
Hector Ferguson,54,2024-08-15,5,47,4.31,11.82,65.38,43,9,3
Hector Ferguson,54,2024-08-12,5,57,6.74,13.39,78.14,61,15,3
Hector Ferguson,54,2024-08-16,5,57,4.23,14.18,69.29,83,13,2
Hector Ferguson,54,2024-08-16,5,53,9.18,12.64,93.76,74,12,4
Matthew Cain,42,2024-08-13,4,29,2.34,15.56,95.3,46,14,4
Matthew Cain,42,2024-08-16,4,59,4.51,10.78,66.62,56,12,5
Matthew Cain,42,2024-08-15,4,34,9.08,10.31,96.71,97,9,3
Matthew Cain,42,2024-08-14,4,29,2.77,12.42,80.35,41,8,2
Matthew Cain,42,2024-08-16,4,54,8.39,8.05,93.3,23,13,3
Matthew Cain,42,2024-08-14,4,56,5.41,11.56,65.05,78,12,2
Matthew Cain,42,2024-08-12,4,48,9.11,11.95,63.47,37,12,2
Matthew Cain,42,2024-08-14,4,25,7.95,9.78,62.97,40,13,4
Matthew Cain,42,2024-08-15,4,60,7.88,13.38,62.96,60,8,5
Matthew Cain,42,2024-08-12,4,53,4.54,14.73,86.45,100,8,2
Matthew Cain,42,2024-08-13,4,28,6.69,14.98,68.81,45,12,5
Matthew Cain,42,2024-08-13,4,51,8.51,13.87,71.3,45,9,3
Shelly Jones,18,2024-08-12,5,51,6.46,9.67,67.12,73,12,5
Shelly Jones,18,2024-08-16,5,35,7.1,11.87,86.28,43,12,3
Shelly Jones,18,2024-08-14,5,51,5.92,13.04,83.91,89,15,4
Shelly Jones,18,2024-08-12,5,34,2.9,15.05,90.2,56,14,5
Shelly Jones,18,2024-08-14,5,35,7.3,8.93,78.59,60,9,4
Shelly Jones,18,2024-08-15,5,28,8.19,11.87,92.19,82,14,3
Shelly Jones,18,2024-08-12,5,38,4.14,9.72,94.04,72,8,4
Shelly Jones,18,2024-08-14,5,40,5.29,14.47,77.01,53,8,4
Shelly Jones,18,2024-08-15,5,34,4.72,14.55,72.34,72,11,3
Shelly Jones,18,2024-08-16,5,33,8.24,8.88,98.73,98,13,3
Shelly Jones,18,2024-08-16,5,54,2.16,13.78,92.1,31,13,4
Shelly Jones,18,2024-08-16,5,24,7.24,12.15,74.48,45,10,5
Shelly Jones,18,2024-08-13,5,38,8.41,15.29,73.26,47,11,2
Shelly Jones,18,2024-08-12,5,21,8.04,12.21,80.06,82,8,3
Shelly Jones,18,2024-08-14,5,39,2.19,13.05,87.52,24,12,2
Cynthia Chung,42,2024-08-13,5,37,8.9,8.61,80.18,73,8,2
Cynthia Chung,42,2024-08-16,5,58,9.35,8.76,83.53,70,11,4
Cynthia Chung,42,2024-08-14,5,47,6.1,8.19,70.96,45,9,4
Cynthia Chung,42,2024-08-16,5,50,5.01,11.44,68.89,72,12,5
Cynthia Chung,42,2024-08-14,5,54,6.05,11.06,99.73,70,13,2
Cynthia Chung,42,2024-08-15,5,34,6.62,8.2,90.85,77,13,5
